1.873999983072280884e-01,6.279999762773513794e-02
2.873980402946472168e-01,6.229306384921073914e-02
3.873975574970245361e-01,6.243845075368881226e-02
4.873965382575988770e-01,6.269881874322891235e-02
5.873954892158508301e-01,6.262974441051483154e-02
6.873888373374938965e-01,6.160804629325866699e-02
7.856540679931640625e-01,7.531701773405075073e-02
8.819763660430908203e-01,8.744742721319198608e-02
9.819731712341308594e-01,8.738018572330474854e-02
1.081972837448120117e+00,8.750000596046447754e-02
1.181972742080688477e+00,8.749999850988388062e-02
1.281972765922546387e+00,8.749999850988388062e-02
1.381972789764404297e+00,8.750005066394805908e-02
1.481971979141235352e+00,8.751803636550903320e-02
1.578292846679687500e+00,1.010727360844612122e-01
1.674545168876647949e+00,1.135018914937973022e-01
1.774493455886840820e+00,1.126301512122154236e-01
1.874492406845092773e+00,1.124279201030731201e-01
1.974492192268371582e+00,1.124999970197677612e-01
2.074492216110229492e+00,1.124999970197677612e-01
2.174492120742797852e+00,1.124999970197677612e-01
2.274492263793945312e+00,1.124999970197677612e-01
2.374492168426513672e+00,1.124999970197677612e-01
2.474492073059082031e+00,1.124999970197677612e-01
2.574492216110229492e+00,1.124999970197677612e-01
2.674492120742797852e+00,1.124999970197677612e-01
2.774492263793945312e+00,1.124999970197677612e-01
2.874492168426513672e+00,1.124999970197677612e-01
2.974492073059082031e+00,1.124999970197677612e-01
3.074492216110229492e+00,1.125000566244125366e-01
3.174491882324218750e+00,1.123992428183555603e-01
3.274491310119628906e+00,1.124999597668647766e-01
3.374490261077880859e+00,1.127815321087837219e-01
3.473917245864868164e+00,1.151129305362701416e-01
3.571351051330566406e+00,1.250103861093521118e-01
3.668041229248046875e+00,1.375755071640014648e-01
3.768040418624877930e+00,1.374000012874603271e-01
3.868040084838867188e+00,1.374975889921188354e-01
3.968039989471435547e+00,1.375247836112976074e-01
4.068039417266845703e+00,1.375001668930053711e-01
4.168039321899414062e+00,1.375000029802322388e-01
4.268039226531982422e+00,1.375000029802322388e-01
4.368039131164550781e+00,1.375000029802322388e-01
4.468039512634277344e+00,1.375000029802322388e-01
4.568039417266845703e+00,1.375000029802322388e-01
4.668039321899414062e+00,1.375000029802322388e-01
4.768039226531982422e+00,1.375000029802322388e-01
4.868039131164550781e+00,1.375000029802322388e-01
4.968039035797119141e+00,1.376085430383682251e-01
5.068038940429687500e+00,1.375999152660369873e-01
5.168087005615234375e+00,1.372596472501754761e-01
5.260972023010253906e+00,1.632231026887893677e-01
5.360936164855957031e+00,1.624819636344909668e-01
5.460935592651367188e+00,1.625532805919647217e-01
5.560935020446777344e+00,1.624143272638320923e-01
5.660934448242187500e+00,1.624999940395355225e-01
5.760934829711914062e+00,1.624999940395355225e-01
5.860934734344482422e+00,1.624999940395355225e-01
5.960934638977050781e+00,1.624999940395355225e-01
6.060934543609619141e+00,1.624999940395355225e-01
6.160934448242187500e+00,1.624595671892166138e-01
6.260933876037597656e+00,1.624979078769683838e-01
6.360854625701904297e+00,1.615862399339675903e-01
6.456841945648193359e+00,1.741996556520462036e-01
6.552937507629394531e+00,1.875123083591461182e-01
6.652936458587646484e+00,1.874913722276687622e-01
6.752935886383056641e+00,1.873998343944549561e-01
6.852935314178466797e+00,1.875562071800231934e-01
6.952934741973876953e+00,1.876827925443649292e-01
7.052928924560546875e+00,1.867739856243133545e-01
7.146845817565917969e+00,2.094057351350784302e-01
7.246070861816406250e+00,2.123959064483642578e-01
7.346070289611816406e+00,2.124999910593032837e-01
7.446070194244384766e+00,2.125000059604644775e-01
7.546070098876953125e+00,2.125000059604644775e-01
7.646070480346679688e+00,2.125000059604644775e-01
7.746070384979248047e+00,2.125000059604644775e-01
7.846070289611816406e+00,2.125000059604644775e-01
7.946070194244384766e+00,2.125000059604644775e-01
8.046070098876953125e+00,2.125000059604644775e-01
8.146070480346679688e+00,2.125000059604644775e-01
8.246069908142089844e+00,2.125000059604644775e-01
8.346074104309082031e+00,2.124970108270645142e-01
8.442088127136230469e+00,2.250886857509613037e-01
8.538720130920410156e+00,2.378487884998321533e-01
8.638715744018554688e+00,2.374001592397689819e-01
8.738715171813964844e+00,2.374996393918991089e-01
8.838715553283691406e+00,2.375998347997665405e-01
8.938714981079101562e+00,2.375002056360244751e-01
9.038714408874511719e+00,2.374999970197677612e-01
9.138714790344238281e+00,2.374999970197677612e-01
9.238714218139648438e+00,2.376104146242141724e-01
9.335620880126953125e+00,2.472935914993286133e-01
9.430554389953613281e+00,2.624706625938415527e-01
9.530578613281250000e+00,2.624999880790710449e-01
9.630578041076660156e+00,2.624999880790710449e-01
9.730578422546386719e+00,2.624999880790710449e-01
9.830577850341796875e+00,2.624999880790710449e-01
9.930578231811523438e+00,2.624999880790710449e-01
1.003057861328125000e+01,2.624999880790710449e-01
1.013057804107666016e+01,2.624999880790710449e-01
1.023057842254638672e+01,2.624999880790710449e-01
1.033057785034179688e+01,2.624999880790710449e-01
1.043057823181152344e+01,2.624999880790710449e-01
1.053057861328125000e+01,2.625072598457336426e-01
1.063057708740234375e+01,2.625000774860382080e-01
1.073057270050048828e+01,2.626464366912841797e-01
1.082652664184570312e+01,2.751621603965759277e-01
1.092255783081054688e+01,2.874677181243896484e-01
1.102255916595458984e+01,2.874999940395355225e-01
1.112255954742431641e+01,2.874999940395355225e-01
1.122255897521972656e+01,2.875098288059234619e-01
1.132255840301513672e+01,2.875079214572906494e-01
1.142255783081054688e+01,2.875929474830627441e-01
1.152234649658203125e+01,2.885813713073730469e-01
1.161534023284912109e+01,3.133757710456848145e-01
1.171529483795166016e+01,3.125065565109252930e-01
1.181529426574707031e+01,3.125564754009246826e-01
1.191529369354248047e+01,3.124088346958160400e-01
1.201529312133789062e+01,3.125000000000000000e-01
1.211529254913330078e+01,3.125000000000000000e-01
