6.310000000000000497e+00,5.800000000000000711e-01
6.305973352943769150e+00,7.068478393131290005e-01
6.293909625661591178e+00,8.331849071474977109e-01
6.273857394525413689e+00,9.585024887208213329e-01
6.245897402792713216e+00,1.082295974362159185e+00
6.210142235481891149e+00,1.204066891396974981e+00
6.166735866032145630e+00,1.323324911320655772e+00
6.115853076573243285e+00,1.439589824178343136e+00
6.057698754139570596e+00,1.552393472200938263e+00
5.992507065662362464e+00,1.661281634911194516e+00
5.920540515062118203e+00,1.765815858109281322e+00
5.842088886237956302e+00,1.865575219373077687e+00
5.757468076210140673e+00,1.960158022964224145e+00
5.667018823114265302e+00,2.049183417315067146e+00
5.571105334169045520e+00,2.132292928583513714e+00
5.470113819142397027e+00,2.209151904100671970e+00
5.364450935221005246e+00,2.279450859899029069e+00
5.254542149545366136e+00,2.342906726895163771e+00
5.140830026003773590e+00,2.399263990709036953e+00
5.023772443183744052e+00,2.448295720530213160e+00
4.903840750656550895e+00,2.489804482888147596e+00
4.781517871018854393e+00,2.523623136647083598e+00
4.657296355333860660e+00,2.549615506024416334e+00
4.531676399802023525e+00,2.567676928922508317e+00
4.405163831647485040e+00,2.577734678366016219e+00
4.278268072330384086e+00,2.579748255347750430e+00
4.151500086286423752e+00,2.573709551903885284e+00
4.025370323453429933e+00,2.559642883761865662e+00
3.900386663869619852e+00,2.537604892429557779e+00
3.777052372619930765e+00,2.507684317119884376e+00
3.655864073365156841e+00,2.470001637429336760e+00
3.537309748613743920e+00,2.424708588209163018e+00
3.421866774788451693e+00,2.371987548582671579e+00
3.310000000000000497e+00,2.312050807568876820e+00
3.202159872267779761e+00,2.245139709269542649e+00
3.098780625724666393e+00,2.171523681061664490e+00
3.000278532109430074e+00,2.091499148708516387e+00
2.907050224587358400e+00,2.005388342757725262e+00
2.819471100648490491e+00,1.913538001032582869e+00
2.737893810514425041e+00,1.816317972441209960e+00
2.662646837140334455e+00,1.714119727725542219e+00
2.594033173530046810e+00,1.607354783146812238e+00
2.532329102690153988e+00,1.496453043454820886e+00
2.477783085135861540e+00,1.381861070813227954e+00
2.430614758428184530e+00,1.264040286651336942e+00
2.391014052771005538e+00,1.143465113682859524e+00
2.359140426229187071e+00,1.020621065573081410e+00
2.335122222647211032e+00,8.960027919466995172e-01
2.319056154853830876e+00,7.701120866083641658e-01
2.311006915233630110e+00,6.434558669961347732e-01
2.311006915233630110e+00,5.165441330038635925e-01
2.319056154853830876e+00,3.898879133916341999e-01
2.335122222647211032e+00,2.639972080533006249e-01
2.359140426229187071e+00,1.393789344269187325e-01
2.391014052771005538e+00,1.653488631714061796e-02
2.430614758428184530e+00,-1.040402866513367997e-01
2.477783085135861540e+00,-2.218610708132278120e-01
2.532329102690153988e+00,-3.364530434548207438e-01
2.594033173530046810e+00,-4.473547831468120961e-01
2.662646837140334455e+00,-5.541197277255420772e-01
2.737893810514425041e+00,-6.563179724412098182e-01
2.819471100648490491e+00,-7.535380010325827271e-01
2.907050224587358400e+00,-8.453883427577260079e-01
3.000278532109430074e+00,-9.314991487085162447e-01
3.098780625724668170e+00,-1.011523681061664348e+00
3.202159872267779761e+00,-1.085139709269542507e+00
3.310000000000000497e+00,-1.152050807568876678e+00
3.421866774788451693e+00,-1.211987548582671437e+00
3.537309748613743920e+00,-1.264708588209161988e+00
3.655864073365156841e+00,-1.310001637429337507e+00
3.777052372619930765e+00,-1.347684317119885122e+00
3.900386663869619852e+00,-1.377604892429557637e+00
4.025370323453429933e+00,-1.399642883761865519e+00
4.151500086286423752e+00,-1.413709551903885142e+00
4.278268072330385863e+00,-1.419748255347750288e+00
4.405163831647485040e+00,-1.417734678366015189e+00
4.531676399802021749e+00,-1.407676928922509063e+00
4.657296355333860660e+00,-1.389615506024416192e+00
4.781517871018856169e+00,-1.363623136647083456e+00
4.903840750656550895e+00,-1.329804482888148343e+00
5.023772443183744052e+00,-1.288295720530213018e+00
5.140830026003774478e+00,-1.239263990709035923e+00
5.254542149545366136e+00,-1.182906726895163629e+00
5.364450935221005246e+00,-1.119450859899028927e+00
5.470113819142396139e+00,-1.049151904100671828e+00
5.571105334169046408e+00,-9.722929285835135715e-01
5.667018823114265302e+00,-8.891834173150670040e-01
5.757468076210140673e+00,-8.001580229642240027e-01
5.842088886237956302e+00,-7.055752193730793209e-01
5.920540515062118203e+00,-6.058158581092811801e-01
5.992507065662362464e+00,-5.012816349111943737e-01
6.057698754139570596e+00,-3.923934722009381204e-01
6.115853076573242397e+00,-2.795898241783429938e-01
6.166735866032145630e+00,-1.633249113206538539e-01
6.210142235481891149e+00,-4.406689139697483881e-02
6.245897402792713216e+00,7.770402563784095662e-02
6.273857394525414577e+00,2.014975112791805856e-01
6.293909625661591178e+00,3.268150928525024312e-01
6.305973352943769150e+00,4.531521606868711416e-01
6.310000000000000497e+00,5.800000000000000711e-01
