6.309999942779541016e+00,5.799999833106994629e-01
6.307335376739501953e+00,6.799750924110412598e-01
6.300093173980712891e+00,7.797002196311950684e-01
6.287506103515625000e+00,8.789260387420654297e-01
6.270124912261962891e+00,9.774044752120971680e-01
6.247804641723632812e+00,1.074889183044433594e+00
6.220642089843750000e+00,1.171136617660522461e+00
6.188705444335937500e+00,1.265905976295471191e+00
6.152069568634033203e+00,1.358960390090942383e+00
6.110828399658203125e+00,1.450067043304443359e+00
6.065084457397460938e+00,1.538998365402221680e+00
6.014952659606933594e+00,1.625531792640686035e+00
5.960557460784912109e+00,1.709451079368591309e+00
5.902035713195800781e+00,1.790546536445617676e+00
5.839532852172851562e+00,1.868615150451660156e+00
5.773206233978271484e+00,1.943461656570434570e+00
5.703220844268798828e+00,2.014899253845214844e+00
5.629751682281494141e+00,2.082749128341674805e+00
5.552983283996582031e+00,2.146841526031494141e+00
5.473106861114501953e+00,2.207016468048095703e+00
5.390322208404541016e+00,2.263123273849487305e+00
5.304836273193359375e+00,2.315021753311157227e+00
5.216863155364990234e+00,2.362582206726074219e+00
5.126622676849365234e+00,2.405685424804687500e+00
5.034339904785156250e+00,2.444224119186401367e+00
4.940246582031250000e+00,2.478101491928100586e+00
4.844577312469482422e+00,2.507232904434204102e+00
4.747570991516113281e+00,2.531545877456665039e+00
4.649471282958984375e+00,2.550979375839233398e+00
4.550522327423095703e+00,2.565484523773193359e+00
4.450972080230712891e+00,2.575025558471679688e+00
4.351069450378417969e+00,2.579578161239624023e+00
4.251063823699951172e+00,2.579131364822387695e+00
4.151206016540527344e+00,2.573686122894287109e+00
4.051744937896728516e+00,2.563256025314331055e+00
3.952929735183715820e+00,2.547867059707641602e+00
3.855007410049438477e+00,2.527557849884033203e+00
3.758222579956054688e+00,2.502379179000854492e+00
3.662817239761352539e+00,2.472393751144409180e+00
3.569030284881591797e+00,2.437676906585693359e+00
3.477095842361450195e+00,2.398315191268920898e+00
3.387243986129760742e+00,2.354407310485839844e+00
3.299699306488037109e+00,2.306062698364257812e+00
3.214680671691894531e+00,2.253402471542358398e+00
3.132400751113891602e+00,2.196557998657226562e+00
